# gapseq version: 1.2 34eb2fd3
# Sequence DB md5sum: 1139b8e (2021-06-02, Bacteria)
# Genome format: nucl
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
|PWY-6714|	L-rhamnose degradation III	false	50	1	1	0	L-RHAMNONATE-DEHYDRATASE-RXN L-RHAMNOSE-1-DEHYDROGENASE-RXN 
|PWY-6717|	(1,4)-&beta;-D-xylan degradation	false	0	0	0	0	
|PWY-6718|	sulfoacetaldehyde degradation III	false	0	0	0	0	
|PWY-6720|	toyocamycin biosynthesis	false	0	0	0	0	
|PWY-6721|	sangivamycin biosynthesis	false	0	0	0	0	
|PWY-6722|	candicidin biosynthesis	false	33	0	0	0	RXN-15954 RXN0-5055 
|PWY-6728|	methylaspartate cycle	false	47	0	2	0	ACONITATEDEHYDR-RXN CITSYN-RXN ACONITATEHYDR-RXN GLUTAMATE-DEHYDROGENASE-RXN PROPIONYL-COA-CARBOXY-RXN SUCCCOASYN-RXN FUMHYDR-RXN ISOCITDEH-RXN RXN-14971 
|PWY-6730|	methylhalides biosynthesis (plants)	false	0	3	0	0	
|PWY-6742|	methane oxidation to methanol II	false	0	0	0	0	
|PWY-6744|	hydrogen production I	false	0	0	0	0	
|PWY-6748|	nitrate reduction VII (denitrification)	false	40	1	2	0	NITRITE-REDUCTASE-CYTOCHROME-RXN 
|PWY-6749|	CMP-legionaminate biosynthesis I	false	40	1	1	0	L-GLN-FRUCT-6-P-AMINOTRANS-RXN 5.4.2.10-RXN RXN-12232 
|PWY-6753|	S-methyl-5'-thioadenosine degradation III	false	50	0	0	0	RXN-12241 
|PWY-6754|	S-methyl-5'-thioadenosine degradation I	true	100	0	1	1	METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN 5-METHYLTHIORIBOSE-KINASE-RXN 
|PWY-6756|	S-methyl-5'-thioadenosine degradation II	true	100	0	0	0	5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN 
|PWY-6758|	hydrogen production II	true	100	0	0	0	HYDROGEN-DEHYDROGENASE-RXN 
|PWY-6759|	hydrogen production III	true	100	0	0	0	HYDROG-RXN 
|PWY-6767|	4,4'-diapolycopenedioate biosynthesis	false	22	1	0	0	RXN-12225 
|PWY-6769|	rhamnogalacturonan type I degradation I	false	0	1	0	0	
|PWY-6771|	rhamnogalacturonan type I degradation II (bacteria)	false	0	0	0	0	
|PWY-6772|	hydrogen production V	false	0	1	0	0	
|PWY-6773|	1,3-&beta;-D-glucan biosynthesis	true	100	0	0	0	13-BETA-GLUCAN-SYNTHASE-RXN 
|PWY-6778|	laminaribiose degradation	false	0	0	0	0	
|PWY-6780|	hydrogen production VI	false	50	0	0	0	HYDROG-RXN 
|PWY-6781|	chlorogenic acid degradation	false	0	0	0	0	
|PWY-6784|	cellulose and hemicellulose degradation (cellulolosome)	false	0	0	0	0	
|PWY-6785|	hydrogen production VIII	true	100	0	0	0	HYDROG-RXN 
|PWY-6789|	(1,3)-&beta;-D-xylan degradation	false	0	0	0	0	
|PWY-6790|	L-arabinan degradation	false	0	2	0	0	
|PWY-6794|	adenosine 5'-phosphoramidate biosynthesis	false	0	1	0	0	
|PWY-6795|	diacylglyceryl-N,N,N-trimethylhomoserine biosynthesis	false	0	0	0	0	
|PWY-6805|	cellulose degradation I (cellulosome)	false	0	2	0	0	
|PWY-6806|	carotenoid cleavage	false	0	10	0	0	
|PWY-6808|	dTDP-&alpha;-D-forosamine biosynthesis	false	25	0	1	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-6813|	glucuronoarabinoxylan degradation	false	0	1	0	0	
|PWY-6815|	porphyran degradation	false	0	0	0	0	
|PWY-6816|	agarose degradation	false	0	0	0	0	
|PWY-6817|	&lambda;-carrageenan degradation	false	0	0	0	0	
|PWY-6818|	ornithine lipid biosynthesis	true	100	0	2	2	RXN-12431 RXN-12432 
|PWY-681|	dibenzothiophene desulfurization	false	0	0	0	0	
|PWY-6821|	&kappa;-carrageenan degradation	false	0	2	0	0	
|PWY-6822|	&iota;-carrageenan degradation	false	0	0	0	0	
|PWY-6823|	molybdopterin biosynthesis	true	83	0	0	0	RXN-8340 RXN-11361 RXN-12473 RXN0-308 RXN-17809 
|PWY-6825|	phosphatidylcholine biosynthesis V	false	0	0	0	0	
|PWY-6826|	phosphatidylcholine biosynthesis VI	false	0	0	0	0	
|PWY-6827|	gellan degradation	false	0	0	0	0	
|PWY-6828|	linezolid resistance	false	0	0	0	0	
|PWY-6831|	pyrrolnitrin biosynthesis	false	0	0	0	0	
|PWY-6832|	2-aminoethylphosphonate degradation II	false	0	0	1	0	
|PWY-6834|	spermidine biosynthesis III	true	75	0	1	1	ARGDECARBOX-RXN RXN-12514 SAMDECARB-RXN 
|PWY-6839|	2-aminoethylphosphonate biosynthesis	false	0	0	1	0	
|PWY-6853|	ethene biosynthesis II (microbes)	false	25	0	0	0	RXN-14116 
|PWY-6854|	ethene biosynthesis III (microbes)	true	66	0	1	1	R15-RXN SUPEROX-DISMUT-RXN 
|PWY-6863|	pyruvate fermentation to hexanol (engineered)	false	54	0	0	0	ACETYL-COA-ACETYLTRANSFER-RXN RXN-11662 RXN-12565 RXN-12570 RXN-12559 RXN-12558 
|PWY-6871|	3-methylbutanol biosynthesis (engineered)	true	83	0	0	0	3-ISOPROPYLMALISOM-RXN 2-ISOPROPYLMALATESYN-RXN RXN-8991 3-ISOPROPYLMALDEHYDROG-RXN RXN-7693 
|PWY-6873|	long chain fatty acid ester synthesis (engineered)	false	50	0	0	0	RXN-11039 RXN-7904 
|PWY-6876|	isopropanol biosynthesis (engineered)	false	40	0	0	0	ACETYL-COA-ACETYLTRANSFER-RXN ACETOACETYL-COA-HYDROLASE-RXN 
|PWY-6883|	pyruvate fermentation to butanol II (engineered)	false	66	0	0	0	ACETYL-COA-ACETYLTRANSFER-RXN RXN-12558 RXN-161 RXN-11662 
|PWY-6890|	4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis I	true	100	0	0	0	PYRIMSYN3-RXN PYRIMSYN1-RXN 
|PWY-6891|	thiazole component of thiamine diphosphate biosynthesis II	true	85	0	0	0	RXN-12614 THIAZOLSYN2-RXN DXS-RXN RXN-9789 RXN-12621 RXN0-308 
|PWY-6892|	thiazole component of thiamine diphosphate biosynthesis I	false	71	0	0	0	THIAZOLSYN2-RXN DXS-RXN RXN-9789 RXN-14382 RXN0-308 
|PWY-6893|	thiamine diphosphate biosynthesis II (Bacillus)	false	50	0	0	0	THI-P-KIN-RXN 
|PWY-6894|	thiamine diphosphate biosynthesis I (E. coli)	false	50	0	0	0	THI-P-KIN-RXN 
|PWY-6896|	thiamine diphosphate salvage I	false	50	0	0	0	THI-P-KIN-RXN 
|PWY-6898|	thiamine diphosphate salvage III	false	0	0	0	0	
|PWY-6899|	base-degraded thiamine salvage	false	0	0	1	0	
|PWY-6902|	chitin degradation II (Vibrio)	false	60	1	1	0	RXN-12625 RXN-12626 
|PWY-6906|	chitin derivatives degradation	false	25	1	0	0	RXN-12627 
|PWY-6907|	thiamine diphosphate biosynthesis III (Staphylococcus)	false	0	0	0	0	
|PWY-6909|	thiazole component of thiamne diphosphate biosynthesis III	false	0	2	0	0	
|PWY-6910|	hydroxymethylpyrimidine salvage	true	100	0	0	0	OHMETPYRKIN-RXN PYRIMSYN3-RXN 
|PWY-6915|	pentalenolactone biosynthesis	false	0	0	0	0	
|PWY-6919|	neopentalenoketolactone and pentalenate biosynthesis	false	0	0	0	0	
|PWY-6923|	ricinine degradation	false	0	1	0	0	
|PWY-6932|	selenate reduction	false	25	2	0	0	RXN-12720 
|PWY-6938-1|	NADH repair (prokaryotes)	true	100	0	1	1	RXN-12752 RXN0-6727 
|PWY-6941|	styrene degradation	false	33	0	0	0	PHENDEHYD-RXN 
|PWY-6942|	dTDP-D-desosamine biosynthesis	false	50	0	1	0	2.6.1.33-RXN DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-6943|	testosterone and androsterone degradation to androstendione (aerobic)	false	33	0	0	0	1.1.1.209-RXN 
|PWY-6944|	androstenedione degradation I (aerobic)	false	33	2	0	0	RXN-12746 RXN-12750 RXN-12751 RXN-19800 RXN-19803 RXN-19804 
|PWY-6945|	cholesterol degradation to androstenedione I (cholesterol oxidase)	false	41	2	1	1	RXN-12705 RXN-12706 RXN-12710 RXN-12694 RXN-12778 
|PWY-6946|	cholesterol degradation to androstenedione II (cholesterol dehydrogenase)	false	27	2	1	0	RXN-12694 RXN-12705 RXN-12706 RXN-12710 
|PWY-6948|	sitosterol degradation to androstenedione	false	16	10	0	0	RXN-12790 RXN-12706 RXN-12710 
|PWY-6952|	glycerophosphodiester degradation	true	100	0	0	0	GLYCPDIESTER-RXN RXN-15745 
|PWY-6953|	dTDP-3-acetamido-&alpha;-D-fucose biosynthesis	false	40	0	1	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-6955|	lincomycin A biosynthesis	false	12	3	0	0	
|PWY-6959|	L-ascorbate degradation V	false	75	0	0	0	RXN-12871 RXN-12870 RXN-21401 
|PWY-6961|	L-ascorbate degradation II (bacterial, aerobic)	false	0	0	0	0	
|PWY-6964|	ammonia assimilation cycle II	true	100	0	0	0	GLUTAMINESYN-RXN GLUTAMATE-SYNTHASE-FERREDOXIN-RXN 
|PWY-6965|	methylamine degradation II	true	100	0	0	0	GLUTAMATE--METHYLAMINE-LIGASE-RXN METHYLGUTAMATE-DEHYDROGENASE-RXN RXN-12902 
|PWY-6966|	methanol oxidation to formaldehyde I	false	0	0	0	0	
|PWY-6967|	methylamine degradation I	false	0	0	0	0	
|PWY-6968|	trimethylamine degradation	true	100	0	0	0	TRIMETHYLAMINE-OXIDE-ALDOLASE-RXN RXN-12900 RXN-12901 
|PWY-6969|	TCA cycle V (2-oxoglutarate synthase)	false	77	0	2	1	CITSYN-RXN ACONITATEDEHYDR-RXN ACONITATEHYDR-RXN FUMHYDR-RXN ISOCITDEH-RXN SUCCCOASYN-RXN RXN-14971 
|PWY-6971|	oleandomycin biosynthesis	false	20	0	0	0	RXN-12914 
|PWY-6972|	oleandomycin activation/inactivation	false	33	0	0	0	TRANS-RXN-220 
|PWY-6973|	dTDP-&alpha;-D-olivose, dTDP-&alpha;-D-oliose and dTDP-&alpha;-D-mycarose biosynthesis	false	25	0	3	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-6974|	dTDP-&beta;-L-olivose biosynthesis	false	33	0	1	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-6976|	dTDP-&beta;-L-mycarose biosynthesis	false	42	1	1	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-6978|	plastoquinol-9 biosynthesis II	false	40	2	0	0	2.5.1.39-RXN RXN-9238 
|PWY-6983|	threo-tetrahydrobiopterin biosynthesis	false	25	0	0	0	GTP-CYCLOHYDRO-I-RXN 
|PWY-6984|	lipoate salvage II	false	0	0	0	0	
|PWY-6986|	alginate degradation	true	80	1	0	0	RXN-13034 DEOXYGLUCONOKIN-RXN 4.2.2.11-RXN 
|PWY-6987|	lipoate biosynthesis and incorporation III (Bacillus)	false	66	0	1	0	RXN0-949 RXN-13037 
|PWY-6989|	(-)-camphor degradation	false	0	3	0	0	
|PWY-6992|	1,5-anhydrofructose degradation	false	20	0	1	0	PGLUCISOM-RXN 
|PWY-6993|	nicotine degradation II (pyrrolidine pathway)	false	30	0	0	0	RXN-13076 SUCCSEMIALDDEHYDROG-RXN RXN-13089 
|PWY-6994|	L-pyrrolysine biosynthesis	false	0	2	0	0	
|PWY-6995|	5-hydroxymethylfurfural degradation	false	50	1	0	0	RXN-13090 RXN-13091 RXN-13092 
|PWY-6996|	daidzin and daidzein degradation	false	25	1	0	0	
|PWY-6997|	furfural degradation	false	0	2	0	0	
|PWY-6998|	CDP-D-arabitol biosynthesis	false	0	0	0	0	
|PWY-6999|	theophylline degradation	false	22	3	0	0	RXN0-901 XANTHINE-OXIDASE-RXN 
|PWY-7002|	4-hydroxyacetophenone degradation	false	40	0	1	0	1.2.1.61-RXN MALEYLACETATE-REDUCTASE-RXN 
|PWY-7006|	4-amino-3-hydroxybenzoate degradation	false	20	0	1	0	RXN-8527 
|PWY-7007|	methyl ketone biosynthesis (engineered)	false	40	2	0	0	ENOYL-COA-HYDRAT-RXN OHACYL-COA-DEHYDROG-RXN 
|PWY-7008|	2-hydroxybiphenyl degradation	false	0	0	1	0	
|PWY-7009|	2,2'-dihydroxybiphenyl degradation	false	20	2	0	0	
|PWY-7010|	2-propylphenol degradation	false	0	0	0	0	
|PWY-7011|	2-isopropylphenol degradation	false	0	0	0	0	
|PWY-7013|	(S)-propane-1,2-diol degradation	false	40	0	1	0	PTAALT-RXN RXN-13198 
|PWY-7014|	paromamine biosynthesis I	false	0	0	0	0	
|PWY-7015|	ribostamycin biosynthesis	false	0	0	0	0	
|PWY-7016|	neomycin biosynthesis	false	20	1	0	0	
|PWY-7018|	paromomycin biosynthesis	false	0	0	0	0	
|PWY-7019|	butirosin biosynthesis	false	14	1	0	0	
|PWY-701|	L-methionine degradation II	true	100	0	0	0	RXN-14301 
|PWY-7022|	paromamine biosynthesis II	false	0	0	0	0	
|PWY-7025|	gentamicin biosynthesis	false	0	8	0	0	
|PWY-7026|	terminal olefins biosynthesis I	false	0	0	0	0	
|PWY-7027|	hentriaconta-3,6,9,12,15,19,22,25,28-nonaene biosynthesis	false	0	0	0	0	
|PWY-7028|	UDP-N,N'-diacetylbacillosamine biosynthesis	false	0	0	3	0	
|PWY-7029|	terminal olefins biosynthesis II	false	0	0	0	0	
|PWY-7031|	protein N-glycosylation (bacterial)	false	0	0	0	0	
|PWY-7032|	alkane biosynthesis I	false	0	0	0	0	
|PWY-7036|	very long chain fatty acid biosynthesis II	false	0	8	0	0	
|PWY-7037|	protein O-glycosylation (Neisseria)	false	0	2	0	0	
|PWY-7040|	violacein biosynthesis	false	0	0	0	0	
|PWY-7044|	5-nitroanthranilate degradation	false	0	0	0	0	
|PWY-7045|	mithramycin biosynthesis	false	12	1	0	0	RXN-13383 
|PWY-7046|	4-coumarate degradation (anaerobic)	false	16	0	1	0	RXN-13394 
|PWY-7050|	icosapentaenoate biosynthesis IV (bacteria)	false	0	0	0	0	
|PWY-7052|	cyanophycin metabolism	false	0	0	2	0	
|PWY-7054|	N-acetylglutaminylglutamine amide biosynthesis	false	0	0	0	0	
|PWY-7072|	hopanoid biosynthesis (bacteria)	false	15	2	2	0	
|PWY-7077|	N-acetyl-D-galactosamine degradation	false	0	0	1	0	
|PWY-7081|	4-aminophenol degradation	false	25	2	0	0	MALEYLACETATE-REDUCTASE-RXN 
|PWY-7085|	triethylamine degradation	false	0	5	0	0	
|PWY-7087|	2-methylisoborneol biosynthesis	false	0	0	0	0	
|PWY-7090|	UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis	false	0	0	0	0	
|PWY-7094|	fatty acid salvage	true	100	0	1	1	RXN-13614 RXN-13616 RXN-13617 RXN-12490 RXN-13613 RXN-13615 
|PWY-7096|	triclosan resistance	true	100	0	0	0	RXN-17126 
|PWY-7097|	vanillin and vanillate degradation I	false	50	0	1	0	1.2.1.67-RXN 
|PWY-7098|	vanillin and vanillate degradation II	false	50	0	1	0	1.2.1.67-RXN 
|PWY-7100|	spinosyn A biosynthesis	false	11	1	1	0	
|PWY-7102|	bisabolene biosynthesis (engineered)	false	33	3	0	0	GPPSYN-RXN FPPSYN-RXN 
|PWY-7104|	dTDP-&beta;-L-megosamine biosynthesis	false	28	0	1	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-7106|	erythromycin D biosynthesis	false	0	0	0	0	
|PWY-7108|	erythromycin A biosynthesis	false	0	0	0	0	
|PWY-7109|	megalomicin A biosynthesis	false	0	0	0	0	
|PWY-7111|	pyruvate fermentation to isobutanol (engineered)	true	80	0	0	0	ACETOLACTSYN-RXN ACETOLACTREDUCTOISOM-RXN DIHYDROXYISOVALDEHYDRAT-RXN RXN-7657 
|PWY-7126|	ethene biosynthesis IV (engineered)	false	33	0	0	0	GLUTAMATE-DEHYDROGENASE-RXN 
|PWY-7127|	CDP-D-mannitol biosynthesis	false	0	0	0	0	
|PWY-7128|	nicotine degradation III (VPP pathway)	false	11	1	0	0	
|PWY-7130|	L-glucose degradation	false	16	3	0	0	DEHYDDEOXGALACTKIN-RXN 
|PWY-7131|	CMP-legionaminate biosynthesis II	false	0	0	0	0	
|PWY-7136|	&beta; myrcene degradation	false	25	0	0	0	RXN-11970 
|PWY-7147|	8-amino-7-oxononanoate biosynthesis II	false	50	0	1	0	RXN-11484 
|PWY-7153|	grixazone biosynthesis	false	37	1	2	0	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN 
|PWY-7159|	3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	false	22	0	2	0	UROGENDECARBOX-RXN RXN0-1461 
|PWY-7165|	L-ascorbate biosynthesis VIII (engineered pathway)	false	66	1	0	0	GLUCONATE-2-DEHYDROGENASE-RXN DEHYDROGLUCONATE-DEHYDROGENASE-RXN RXN0-7020 
|PWY-7167|	choline degradation III	false	0	0	0	0	
|PWY-7174|	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation II	false	60	1	1	0	5.3.1.23-RXN O-ACETYLHOMOSERINE-THIOL-LYASE-RXN 
|PWY-7175|	nostoxanthin biosynthesis	false	0	0	0	0	
|PWY-7176|	UTP and CTP de novo biosynthesis	true	100	0	0	0	RXN-12002 UDPKIN-RXN CTPSYN-RXN 
|PWY-7177|	UTP and CTP dephosphorylation II	false	33	0	2	0	CTPSYN-RXN 
|PWY-7178|	D-xylose degradation to ethylene glycol (engineered)	false	50	0	0	0	RXN-14023 XYLONATE-DEHYDRATASE-RXN 
|PWY-7179|	purine deoxyribonucleosides degradation I	true	100	0	0	0	DEOXYINOPHOSPHOR-RXN DEOXYGUANPHOSPHOR-RXN DEOXYADENPHOSPHOR-RXN ADDALT-RXN 
|PWY-7180|	2-deoxy-&alpha;-D-ribose 1-phosphate degradation	false	0	0	0	0	
|PWY-7181|	pyrimidine deoxyribonucleosides degradation	false	0	0	0	0	
|PWY-7183|	pyrimidine nucleobases salvage I	true	100	0	0	0	URACIL-PRIBOSYLTRANS-RXN 
|PWY-7184|	pyrimidine deoxyribonucleotides de novo biosynthesis I	true	88	0	1	1	DCDPKIN-RXN DUDPKIN-RXN DUTP-PYROP-RXN DTMPKI-RXN DTDPKIN-RXN UDPREDUCT-RXN CDPREDUCT-RXN THYMIDYLATESYN-RXN 
|PWY-7185|	UTP and CTP dephosphorylation I	false	42	0	0	0	CTPSYN-RXN RXN-14025 RXN-14026 
|PWY-7187|	pyrimidine deoxyribonucleotides de novo biosynthesis II	false	71	0	2	1	DCTP-DEAM-RXN DUTP-PYROP-RXN DTMPKI-RXN DTDPKIN-RXN THYMIDYLATESYN-RXN 
|PWY-7193|	pyrimidine ribonucleosides salvage I	false	0	0	1	0	
|PWY-7195|	pyrimidine ribonucleosides salvage III	false	50	0	1	1	RXN0-361 
|PWY-7197|	pyrimidine deoxyribonucleotide phosphorylation	true	100	0	0	0	DTMPKI-RXN RXN-7913 DTDPKIN-RXN DCDPKIN-RXN 
|PWY-7199|	pyrimidine deoxyribonucleosides salvage	false	20	0	0	0	THYMIDYLATESYN-RXN 
|PWY-7205|	CMP phosphorylation	true	100	0	0	0	RXN-11832 CDPKIN-RXN 
|PWY-7206|	pyrimidine deoxyribonucleotides dephosphorylation	false	66	0	0	0	DCTP-PYROPHOSPHATASE-RXN DUTP-PYROP-RXN 
|PWY-7210|	pyrimidine deoxyribonucleotides biosynthesis from CTP	false	62	0	1	0	DCDPKIN-RXN DTMPKI-RXN DTDPKIN-RXN CDPREDUCT-RXN THYMIDYLATESYN-RXN 
|PWY-721|	3-methylquinoline degradation	false	0	4	0	0	
|PWY-7216|	(R)- and (S)-3-hydroxybutanoate biosynthesis (engineered)	true	100	0	0	0	RXN-5901 ACETYL-COA-ACETYLTRANSFER-RXN RXN-11662 RXN-14255 RXN-14251 
|PWY-7219|	adenosine ribonucleotides de novo biosynthesis	true	100	0	0	0	ADENYLOSUCCINATE-SYNTHASE-RXN AMPSYN-RXN ADENYL-KIN-RXN 
|PWY-7220|	adenosine deoxyribonucleotides de novo biosynthesis II	false	75	0	2	1	ADPREDUCT-RXN RXN0-747 DADPKIN-RXN 
|PWY-7221|	guanosine ribonucleotides de novo biosynthesis	true	100	0	0	0	IMP-DEHYDROG-RXN GMP-SYN-GLUT-RXN GUANYL-KIN-RXN GDPKIN-RXN 
|PWY-7222|	guanosine deoxyribonucleotides de novo biosynthesis II	false	75	0	2	1	GDPREDUCT-RXN RXN0-748 DGDPKIN-RXN 
|PWY-7224|	purine deoxyribonucleosides salvage	false	50	0	0	0	GMKALT-RXN DGDPKIN-RXN DADPKIN-RXN 
|PWY-7226|	guanosine deoxyribonucleotides de novo biosynthesis I	true	100	0	0	0	GDPREDUCT-RXN DGDPKIN-RXN 
|PWY-7227|	adenosine deoxyribonucleotides de novo biosynthesis	true	100	0	0	0	ADPREDUCT-RXN DADPKIN-RXN 
|PWY-722|	nicotinate degradation I	false	0	0	0	0	
|PWY-7236|	mycocyclosin biosynthesis	false	0	0	0	0	
|PWY-7241|	myo-inositol degradation II	false	20	0	0	0	MYO-INOSITOL-2-DEHYDROGENASE-RXN 
|PWY-7242|	D-fructuronate degradation	true	100	0	0	0	MANNONOXIDOREDUCT-RXN MANNONDEHYDRAT-RXN DEOXYGLUCONOKIN-RXN KDPGALDOL-RXN 
|PWY-7246|	pectin degradation I	false	0	0	0	0	
|PWY-7247|	&beta;-D-glucuronide and D-glucuronate degradation	false	0	0	0	0	
|PWY-7248|	pectin degradation II	false	0	0	0	0	
|PWY-7250|	[2Fe-2S] iron-sulfur cluster biosynthesis	false	30	5	0	0	RXN-14385 RXN-14391 RXN-15881 
|PWY-7254|	TCA cycle VII (acetate-producers)	true	88	0	1	1	FUMHYDR-RXN ACONITATEHYDR-RXN CITSYN-RXN ACONITATEDEHYDR-RXN MALATE-DEHYDROGENASE-ACCEPTOR-RXN ISOCITDEH-RXN RXN-8807 RXN-14971 
|PWY-7255|	ergothioneine biosynthesis I (bacteria)	false	20	0	0	0	GLUTCYSLIG-RXN 
|PWY-7274|	D-cycloserine biosynthesis	false	33	0	0	0	SERINE-O-ACETTRAN-RXN RXN-14458 
|PWY-7275|	L-homophenylalanine biosynthesis	false	20	2	0	0	RXN-14464 
|PWY-7289|	L-cysteine biosynthesis V (mycobacteria)	false	0	0	0	0	
|PWY-7290|	Escherichia coli serotype O86 O-antigen biosynthesis	false	16	0	0	0	RXN-14572 
|PWY-7301|	dTDP-4-O-demethyl-&beta;-L-noviose biosynthesis	false	60	0	0	0	DTDPDEHYDRHAMEPIM-RXN DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-7303|	3-dimethylallyl-4-hydroxybenzoate biosynthesis	false	25	0	0	0	PREPHENATEDEHYDROG-RXN 
|PWY-7304|	3-amino-4,7-dihydroxy-coumarin biosynthesis	false	0	2	0	0	
|PWY-7308|	acrylonitrile degradation I	false	50	0	0	0	R311-RXN 
|PWY-7309|	acrylonitrile degradation II	true	100	0	0	0	R309-RXN 
|PWY-7310|	D-glucosaminate degradation	false	33	1	0	0	KDPGALDOL-RXN 
|PWY-7312|	dTDP-&beta;-D-fucofuranose biosynthesis	false	50	0	0	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-7315|	dTDP-N-acetylthomosamine biosynthesis	false	50	0	0	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-7316|	dTDP-N-acetylviosamine biosynthesis	false	75	0	1	0	2.6.1.33-RXN DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-7318|	dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-glucose biosynthesis	false	40	0	1	0	DTDPGLUCOSEPP-RXN DTDPGLUCDEHYDRAT-RXN 
|PWY-7330|	UDP-N-acetyl-&beta;-L-fucosamine biosynthesis	false	0	0	0	0	
|PWY-7331|	UDP-N-acetyl-&beta;-L-quinovosamine biosynthesis	false	0	0	0	0	
|PWY-7333|	UDP-N-acetyl-&alpha;-D-fucosamine biosynthesis	false	0	0	0	0	
|PWY-7334|	UDP-N-acetyl-&alpha;-D-quinovosamine biosynthesis	false	0	0	0	0	
|PWY-7335|	UDP-N-acetyl-&alpha;-D-mannosaminouronate biosynthesis	false	0	0	0	0	
|PWY-7336|	UDP-N-acetyl-&alpha;-D-galactosaminuronate biosynthesis	false	0	0	0	0	
|PWY-7343|	UDP-&alpha;-D-glucose biosynthesis	true	100	0	0	0	GLUC1PURIDYLTRANS-RXN PHOSPHOGLUCMUT-RXN 
|PWY-7344|	UDP-&alpha;-D-galactose biosynthesis	true	100	0	0	0	UDPGLUCEPIM-RXN 
|PWY-7346|	UDP-&alpha;-D-glucuronate biosynthesis (from UDP-glucose)	true	100	0	0	0	UGD-RXN 
|PWY-7347|	sucrose biosynthesis III	false	33	0	0	0	PGLUCISOM-RXN 
|PWY-7352|	daunorubicin biosynthesis	false	5	0	0	0	RXN-14846 
|PWY-7354|	aclacinomycin biosynthesis	false	7	0	0	0	RXN-14846 
|PWY-7355|	doxorubicin biosynthesis	false	0	0	0	0	
|PWY-7356|	thiamine diphosphate salvage IV (yeast)	false	42	0	1	0	OHMETPYRKIN-RXN THIAZOLSYN3-RXN PYRIMSYN3-RXN 
|PWY-7367|	phosphatidylcholine resynthesis via glycerophosphocholine	false	0	0	0	0	
|PWY-7369|	thiamine triphosphate metabolism	false	0	1	0	0	
|PWY-7371|	1,4-dihydroxy-6-naphthoate biosynthesis II	false	0	0	1	0	
|PWY-7372|	demethylmenaquinol-6 biosynthesis II	false	0	1	0	0	
|PWY-7374|	1,4-dihydroxy-6-naphthoate biosynthesis I	false	0	0	1	0	
|PWY-7376|	cob(II)yrinate a,c-diamide biosynthesis II (late cobalt incorporation)	false	30	0	1	1	UROPORIIIMETHYLTRANSA-RXN 5.4.1.2-RXN R342-RXN RXN-8675 
|PWY-7377|	cob(II)yrinate a,c-diamide biosynthesis I (early cobalt insertion)	false	13	0	0	0	RXN-8675 UROPORIIIMETHYLTRANSA-RXN 
|PWY-7378|	aminopropanol phosphate biosynthesis II	false	33	1	0	0	THREODEHYD-RXN 
|PWY-7380|	biotin biosynthesis from 8-amino-7-oxononanoate II	true	75	0	1	1	RXN-14930 RXN-17472 RXN-17473 
|PWY-7385|	1,3-propanediol biosynthesis (engineered)	false	66	1	0	0	F16ALDOLASE-RXN 1.1.1.8-RXN RXN0-6487 PGLUCISOM-RXN GLUCOKIN-RXN 
|PWY-7387|	hypotaurine degradation	true	100	0	0	0	RXN-14907 RXN66-3 
|PWY-7391|	isoprene biosynthesis II (engineered)	false	37	1	2	1	ACETYL-COA-ACETYLTRANSFER-RXN 1.1.1.34-RXN 
|PWY-7394|	urate conversion to allantoin II	false	0	0	1	0	
|PWY-7395|	D-galactosamine and N-acetyl-D-galactosamine degradation	false	0	0	0	0	
|PWY-7396|	butanol and isobutanol biosynthesis (engineered)	false	75	2	0	0	RXN-14986 RXN-161 RXN-7657 1.4.3.19-RXN 
|PWY-7398|	coumarins biosynthesis (engineered)	false	18	4	0	0	RXN-9697 RXN-14987 
|PWY-7399|	methylphosphonate degradation II	false	0	0	0	0	
